Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
163.021682,10L_120212,Insert,966,1.0,B,18,126100.0,G,
163.021693,10L_120212,Insert,967,1.0,A,80,126700.0,G,
163.234986,10L_120212,Cancel,966,,,-18,,,
163.235042,10L_120212,Cancel,967,,,-80,,,
163.235052,10L_120212,Insert,968,1.0,B,18,125900.0,G,
163.23506,10L_120212,Insert,969,1.0,A,80,126600.0,G,
163.497409,10L_120212,Cancel,968,,,-18,,,
163.497418,10L_120212,Insert,970,1.0,B,18,126000.0,G,
163.800357,10L_120212,Trade,970,1.0,B,18,126000.0,,-227.0
163.804464,10L_120212,Hedge,971,0.0,A,18,126300.0,,
163.804591,10L_120212,Cancel,969,,,-80,,,
163.804602,10L_120212,Insert,972,1.0,B,11,126100.0,G,
163.804602,10L_120212,Trade,972,1.0,B,11,126000.0,,277.0
163.804732,10L_120212,Insert,973,1.0,A,98,126800.0,G,
163.80545,10L_120212,Insert,974,1.0,B,11,126000.0,G,
163.80545,10L_120212,Trade,974,1.0,B,1,126000.0,,25.0
163.805548,10L_120212,Hedge,975,0.0,A,11,126300.0,,
163.805911,10L_120212,Hedge,976,0.0,A,1,126300.0,,
163.9638,10L_120212,Cancel,974,,,-10,,,
163.963808,10L_120212,Insert,977,1.0,B,8,126100.0,G,
164.246582,10L_120212,Trade,977,1.0,B,8,126100.0,,-101.0
164.247121,10L_120212,Cancel,973,,,-98,,,
164.247137,10L_120212,Insert,978,1.0,B,8,125900.0,G,
164.247148,10L_120212,Insert,979,1.0,A,110,126500.0,G,
164.247156,10L_120212,Hedge,980,0.0,A,8,126100.0,,
164.247434,10L_120212,Cancel,978,,,-8,,,
164.247443,10L_120212,Insert,981,1.0,B,7,126100.0,G,
164.247443,10L_120212,Trade,981,1.0,B,7,126100.0,,177.0
164.247618,10L_120212,Hedge,982,0.0,A,7,126100.0,,
164.483925,10L_120212,Cancel,979,,,-110,,,
164.483937,10L_120212,Insert,983,1.0,A,125,126800.0,G,
164.708808,10L_120212,Cancel,983,,,-125,,,
164.708819,10L_120212,Insert,984,1.0,B,5,126000.0,G,
164.708857,10L_120212,Insert,985,1.0,A,125,126700.0,G,
165.040601,10L_120212,Cancel,985,,,-125,,,
165.04065,10L_120212,Insert,986,1.0,A,125,126600.0,G,
165.471937,10L_120212,Trade,984,1.0,B,5,126000.0,,-63.0
165.472048,10L_120212,Cancel,986,,,-125,,,
165.472058,10L_120212,Insert,987,1.0,B,5,125700.0,G,
165.472067,10L_120212,Insert,988,1.0,A,125,126300.0,G,
165.472075,10L_120212,Hedge,989,0.0,A,5,125900.0,,
165.788144,10L_120212,Cancel,987,,,-5,,,
165.788158,10L_120212,Cancel,988,,,-125,,,
165.788168,10L_120212,Insert,990,1.0,B,5,125800.0,G,
165.788179,10L_120212,Insert,991,1.0,A,130,126500.0,G,
166.008957,10L_120212,Cancel,990,,,-5,,,
166.008971,10L_120212,Cancel,991,,,-130,,,
166.008982,10L_120212,Insert,992,1.0,B,5,125900.0,G,
166.008994,10L_120212,Insert,993,1.0,A,130,126600.0,G,
166.286381,10L_120212,Cancel,993,,,-130,,,
166.286406,10L_120212,Insert,994,1.0,A,130,126500.0,G,
167.056837,10L_120212,Cancel,994,,,-130,,,
167.056903,10L_120212,Insert,995,1.0,A,130,126300.0,G,
167.219876,10L_120212,Cancel,995,,,-130,,,
167.219888,10L_120212,Insert,996,1.0,A,130,126500.0,G,
167.242165,10L_120212,Cancel,996,,,-130,,,
167.242182,10L_120212,Insert,997,1.0,A,130,126300.0,G,
167.50242,10L_120212,Cancel,997,,,-130,,,
167.502446,10L_120212,Insert,998,1.0,A,130,126500.0,G,
168.264383,10L_120212,Cancel,998,,,-130,,,
168.264406,10L_120212,Insert,999,1.0,A,130,126600.0,G,
168.506542,10L_120212,Cancel,992,,,-5,,,
168.506862,10L_120212,Cancel,999,,,-130,,,
168.507037,10L_120212,Insert,1000,1.0,B,5,125800.0,G,
168.507049,10L_120212,Insert,1001,1.0,A,130,126500.0,G,
169.027652,10L_120212,Cancel,1000,,,-5,,,
169.027662,10L_120212,Insert,1002,1.0,B,5,125900.0,G,
169.265716,10L_120212,Cancel,1002,,,-5,,,
169.265745,10L_120212,Cancel,1001,,,-130,,,
169.265753,10L_120212,Insert,1003,1.0,B,5,125800.0,G,
169.265778,10L_120212,Insert,1004,1.0,A,130,126400.0,G,
169.466059,10L_120212,Cancel,1003,,,-5,,,
169.466067,10L_120212,Cancel,1004,,,-130,,,
169.466108,10L_120212,Insert,1005,1.0,B,5,125900.0,G,
169.466108,10L_120212,Trade,1005,1.0,B,2,125900.0,,50.0
169.46625,10L_120212,Insert,1006,1.0,A,130,126500.0,G,
169.466385,10L_120212,Hedge,1007,0.0,A,2,126100.0,,
169.640141,10L_120212,Trade,1005,1.0,B,3,125900.0,,-38.0
169.655886,10L_120212,Hedge,1008,0.0,A,3,126400.0,,
169.757595,10L_120212,Cancel,1006,,,-130,,,
169.757605,10L_120212,Insert,1009,1.0,B,4,126300.0,G,
169.757605,10L_120212,Trade,1009,1.0,B,4,126300.0,,101.0
169.757704,10L_120212,Insert,1010,1.0,A,135,126900.0,G,
169.758448,10L_120212,Hedge,1011,0.0,A,4,126600.0,,
170.268117,10L_120212,Cancel,1010,,,-135,,,
170.268428,10L_120212,Insert,1013,1.0,A,139,127300.0,G,
170.731162,10L_120212,Cancel,1013,,,-139,,,
170.731465,10L_120212,Insert,1015,1.0,A,139,127400.0,G,
171.021234,10L_120212,Cancel,1015,,,-139,,,
171.021551,10L_120212,Insert,1017,1.0,A,139,127300.0,G,
171.24078,10L_120212,Cancel,1017,,,-139,,,
171.241064,10L_120212,Insert,1019,1.0,A,139,127200.0,G,
171.521247,10L_120212,Cancel,1019,,,-139,,,
171.521456,10L_120212,Insert,1021,1.0,A,139,127400.0,G,
172.285115,10L_120212,Cancel,1021,,,-139,,,
172.285147,10L_120212,Insert,1023,1.0,A,139,127300.0,G,
172.738719,10L_120212,Cancel,1023,,,-139,,,
172.738983,10L_120212,Insert,1025,1.0,A,139,127100.0,G,
173.052585,10L_120212,Cancel,1025,,,-139,,,
173.053018,10L_120212,Insert,1028,1.0,A,139,127000.0,G,
173.761751,10L_120212,Cancel,1028,,,-139,,,
173.762201,10L_120212,Insert,1030,1.0,A,139,126900.0,G,
173.979881,10L_120212,Cancel,1030,,,-139,,,
173.980342,10L_120212,Insert,1032,1.0,A,139,126800.0,G,
174.247766,10L_120212,Cancel,1032,,,-139,,,
174.24806,10L_120212,Insert,1034,1.0,A,139,126900.0,G,
174.971521,10L_120212,Cancel,1034,,,-139,,,
174.97194,10L_120212,Insert,1037,1.0,A,139,126700.0,G,
175.242884,10L_120212,Cancel,1037,,,-139,,,
175.243145,10L_120212,Insert,1039,1.0,A,139,126800.0,G,
175.496944,10L_120212,Cancel,1039,,,-139,,,
175.497367,10L_120212,Insert,1041,1.0,A,139,126700.0,G,
176.719581,10L_120212,Cancel,1041,,,-139,,,
176.719871,10L_120212,Insert,1044,1.0,A,139,126600.0,G,
177.018183,10L_120212,Cancel,1044,,,-139,,,
177.018646,10L_120212,Insert,1046,1.0,A,139,126200.0,G,
177.270911,10L_120212,Cancel,1046,,,-139,,,
177.271268,10L_120212,Insert,1048,1.0,A,139,126300.0,G,
177.481908,10L_120212,Cancel,1048,,,-139,,,
177.481921,10L_120212,Insert,1049,1.0,A,139,126500.0,G,
177.769117,10L_120212,Cancel,1049,,,-139,,,
177.769452,10L_120212,Insert,1051,1.0,A,139,126300.0,G,
177.770027,10L_120212,Cancel,1051,,,-139,,,
177.770042,10L_120212,Insert,1052,1.0,A,139,126100.0,G,
178.0391,10L_120212,Cancel,1052,,,-139,,,
178.039542,10L_120212,Insert,1054,1.0,A,139,126300.0,G,
179.519906,10L_120212,Cancel,1054,,,-139,,,
179.520373,10L_120212,Insert,1058,1.0,A,139,126400.0,G,
180.23032,10L_120212,Cancel,1058,,,-139,,,
180.230687,10L_120212,Insert,1060,1.0,A,139,126300.0,G,
181.515863,10L_120212,Cancel,1060,,,-139,,,
181.516556,10L_120212,Insert,1062,1.0,A,139,126100.0,G,
181.653965,10L_120212,Cancel,1062,,,-139,,,
181.654048,10L_120212,Insert,1063,1.0,A,139,125900.0,G,
181.717842,10L_120212,Cancel,1063,,,-139,,,
181.718294,10L_120212,Insert,1065,1.0,A,139,126100.0,G,
182.046166,10L_120212,Cancel,1065,,,-139,,,
182.046429,10L_120212,Insert,1068,1.0,A,139,126000.0,G,
182.459604,10L_120212,Cancel,1068,,,-139,,,
182.459976,10L_120212,Insert,1073,1.0,A,139,126100.0,G,
183.256178,10L_120212,Cancel,1073,,,-139,,,
183.256426,10L_120212,Insert,1080,1.0,A,139,126000.0,G,
183.46932,10L_120212,Cancel,1080,,,-139,,,
183.469736,10L_120212,Insert,1082,1.0,A,139,126100.0,G,
183.743783,10L_120212,Cancel,1082,,,-139,,,
183.743825,10L_120212,Insert,1083,1.0,A,139,126200.0,G,
183.972294,10L_120212,Cancel,1083,,,-139,,,
183.972309,10L_120212,Insert,1084,1.0,A,139,126100.0,G,
184.401203,10L_120212,Cancel,1084,,,-139,,,
184.401277,10L_120212,Insert,1085,1.0,A,139,125900.0,G,
184.501002,10L_120212,Cancel,1085,,,-139,,,
184.501035,10L_120212,Insert,1086,1.0,A,139,126100.0,G,
184.788782,10L_120212,Cancel,1086,,,-139,,,
184.788996,10L_120212,Insert,1088,1.0,A,139,125700.0,G,
185.054648,10L_120212,Cancel,1088,,,-139,,,
185.054941,10L_120212,Insert,1090,1.0,A,139,125600.0,G,
185.251573,10L_120212,Cancel,1090,,,-139,,,
185.251998,10L_120212,Insert,1092,1.0,A,139,125700.0,G,
185.545813,10L_120212,Cancel,1092,,,-139,,,
185.546095,10L_120212,Insert,1094,1.0,A,139,125500.0,G,
185.706261,10L_120212,Cancel,1094,,,-139,,,
185.706272,10L_120212,Insert,1095,1.0,A,139,125600.0,G,
186.028623,10L_120212,Cancel,1095,,,-139,,,
186.028652,10L_120212,Insert,1096,1.0,A,139,125700.0,G,
186.218905,10L_120212,Cancel,1096,,,-139,,,
186.219228,10L_120212,Insert,1098,1.0,A,139,125900.0,G,
186.524403,10L_120212,Cancel,1098,,,-139,,,
186.524753,10L_120212,Insert,1100,1.0,A,139,125800.0,G,
186.771717,10L_120212,Cancel,1100,,,-139,,,
186.771966,10L_120212,Insert,1103,1.0,A,139,125900.0,G,
186.799827,10L_120212,Cancel,1103,,,-139,,,
186.80001,10L_120212,Insert,1104,1.0,A,139,125700.0,G,
187.024224,10L_120212,Cancel,1104,,,-139,,,
187.024233,10L_120212,Insert,1105,1.0,A,139,125800.0,G,
187.024242,10L_120212,Cancel,1105,,,-139,,,
187.024249,10L_120212,Insert,1106,1.0,A,139,125700.0,G,
187.27341,10L_120212,Cancel,1106,,,-139,,,
187.273732,10L_120212,Insert,1108,1.0,A,139,125900.0,G,
187.476143,10L_120212,Cancel,1108,,,-139,,,
187.476158,10L_120212,Insert,1110,1.0,A,139,126000.0,G,
187.780863,10L_120212,Cancel,1110,,,-139,,,
187.781149,10L_120212,Insert,1113,1.0,A,139,126200.0,G,
187.963675,10L_120212,Cancel,1113,,,-139,,,
187.963702,10L_120212,Insert,1114,1.0,A,139,126300.0,G,
188.303487,10L_120212,Cancel,1114,,,-139,,,
188.303515,10L_120212,Insert,1115,1.0,A,139,126200.0,G,
188.537477,10L_120212,Cancel,1115,,,-139,,,
188.537809,10L_120212,Insert,1117,1.0,A,139,126100.0,G,
188.756442,10L_120212,Cancel,1117,,,-139,,,
188.756456,10L_120212,Insert,1118,1.0,A,139,126000.0,G,
189.297961,10L_120212,Cancel,1118,,,-139,,,
189.298236,10L_120212,Insert,1123,1.0,A,139,125900.0,G,
189.554371,10L_120212,Cancel,1123,,,-139,,,
189.554597,10L_120212,Insert,1126,1.0,A,139,126000.0,G,
189.800019,10L_120212,Cancel,1126,,,-139,,,
189.800432,10L_120212,Insert,1128,1.0,A,139,126200.0,G,
189.901293,10L_120212,Cancel,1128,,,-139,,,
189.901309,10L_120212,Insert,1129,1.0,A,139,126000.0,G,
190.016844,10L_120212,Cancel,1129,,,-139,,,
190.016874,10L_120212,Insert,1130,1.0,A,139,126200.0,G,
190.49041,10L_120212,Cancel,1130,,,-139,,,
190.49088,10L_120212,Insert,1132,1.0,A,139,126300.0,G,
190.845082,10L_120212,Cancel,1132,,,-139,,,
190.845123,10L_120212,Insert,1133,1.0,A,139,126100.0,G,
190.963055,10L_120212,Cancel,1133,,,-139,,,
190.963536,10L_120212,Insert,1135,1.0,A,139,126200.0,G,
191.107818,10L_120212,Cancel,1135,,,-139,,,
191.107891,10L_120212,Insert,1136,1.0,A,139,126000.0,G,
191.278055,10L_120212,Cancel,1136,,,-139,,,
191.278067,10L_120212,Insert,1137,1.0,A,139,126200.0,G,
191.506506,10L_120212,Cancel,1137,,,-139,,,
191.50689,10L_120212,Insert,1139,1.0,A,139,126100.0,G,
192.028121,10L_120212,Cancel,1139,,,-139,,,
192.028405,10L_120212,Insert,1143,1.0,A,139,125900.0,G,
192.238442,10L_120212,Cancel,1143,,,-139,,,
192.238726,10L_120212,Insert,1145,1.0,A,139,126200.0,G,
192.771204,10L_120212,Cancel,1145,,,-139,,,
192.771693,10L_120212,Insert,1147,1.0,A,139,126100.0,G,
192.99429,10L_120212,Cancel,1147,,,-139,,,
192.994304,10L_120212,Insert,1148,1.0,A,139,126200.0,G,
193.21999,10L_120212,Cancel,1148,,,-139,,,
193.220031,10L_120212,Insert,1149,1.0,A,139,126100.0,G,
193.506965,10L_120212,Cancel,1149,,,-139,,,
193.507005,10L_120212,Insert,1150,1.0,A,139,125900.0,G,
193.532041,10L_120212,Cancel,1150,,,-139,,,
193.532514,10L_120212,Insert,1152,1.0,A,139,126500.0,G,
193.987848,10L_120212,Cancel,1152,,,-139,,,
193.988163,10L_120212,Insert,1154,1.0,A,139,126400.0,G,
194.044505,10L_120212,Cancel,1154,,,-139,,,
194.044528,10L_120212,Insert,1155,1.0,A,139,126200.0,G,
194.239524,10L_120212,Cancel,1155,,,-139,,,
194.239825,10L_120212,Insert,1157,1.0,A,139,126300.0,G,
194.484976,10L_120212,Cancel,1157,,,-139,,,
194.485209,10L_120212,Insert,1160,1.0,A,139,126200.0,G,
194.707151,10L_120212,Cancel,1160,,,-139,,,
194.707189,10L_120212,Insert,1161,1.0,A,139,126000.0,G,
194.794669,10L_120212,Cancel,1161,,,-139,,,
194.794728,10L_120212,Insert,1162,1.0,A,139,126200.0,G,
194.959416,10L_120212,Cancel,1162,,,-139,,,
194.959428,10L_120212,Insert,1163,1.0,A,139,126100.0,G,
194.959441,10L_120212,Cancel,1163,,,-139,,,
194.959451,10L_120212,Insert,1164,1.0,A,139,126000.0,G,
195.211375,10L_120212,Cancel,1164,,,-139,,,
195.211405,10L_120212,Insert,1165,1.0,A,139,126100.0,G,
195.50605,10L_120212,Cancel,1165,,,-139,,,
195.50635,10L_120212,Insert,1167,1.0,A,139,125500.0,G,
195.780553,10L_120212,Cancel,1167,,,-139,,,
195.780607,10L_120212,Insert,1168,1.0,A,139,125700.0,G,
195.983898,10L_120212,Cancel,1168,,,-139,,,
195.983939,10L_120212,Insert,1169,1.0,A,139,125600.0,G,
196.288246,10L_120212,Cancel,1169,,,-139,,,
196.288554,10L_120212,Insert,1172,1.0,A,139,125700.0,G,
196.545179,10L_120212,Cancel,1172,,,-139,,,
196.545471,10L_120212,Insert,1174,1.0,A,139,125600.0,G,
196.771333,10L_120212,Cancel,1174,,,-139,,,
196.771346,10L_120212,Insert,1175,1.0,A,139,125700.0,G,
197.031135,10L_120212,Cancel,1175,,,-139,,,
197.031193,10L_120212,Insert,1176,1.0,A,139,125600.0,G,
197.26333,10L_120212,Cancel,1176,,,-139,,,
197.263342,10L_120212,Insert,1177,1.0,A,139,125700.0,G,
198.026316,10L_120212,Cancel,1177,,,-139,,,
198.026598,10L_120212,Insert,1180,1.0,A,139,125600.0,G,
198.305166,10L_120212,Cancel,1180,,,-139,,,
198.305588,10L_120212,Insert,1182,1.0,A,139,125200.0,G,
198.540389,10L_120212,Cancel,1182,,,-139,,,
198.540643,10L_120212,Insert,1184,1.0,A,139,124900.0,G,
198.998868,10L_120212,Cancel,1184,,,-139,,,
198.999176,10L_120212,Insert,1186,1.0,A,139,124700.0,G,
199.246489,10L_120212,Trade,1186,1.0,A,45,124700.0,,-561.0
199.247077,10L_120212,Cancel,1186,,,-94,,,
199.247378,10L_120212,Insert,1188,1.0,A,139,124800.0,G,
199.247398,10L_120212,Hedge,1189,0.0,B,45,124600.0,,
199.248167,10L_120212,Cancel,1188,,,-139,,,
199.248175,10L_120212,Insert,1190,1.0,A,94,124700.0,G,
199.248175,10L_120212,Trade,1190,1.0,A,45,124700.0,,1122.0
199.248452,10L_120212,Hedge,1191,0.0,B,45,124600.0,,
199.248511,10L_120212,Trade,1190,1.0,A,45,124700.0,,-561.0
199.248932,10L_120212,Hedge,1192,0.0,B,45,124600.0,,
199.248997,10L_120212,Trade,1190,1.0,A,4,124700.0,,-50.0
199.249496,10L_120212,Hedge,1193,0.0,B,4,124600.0,,
199.504181,10L_120212,Insert,1194,1.0,B,80,124100.0,G,
199.504223,10L_120212,Insert,1195,1.0,A,18,124600.0,G,
200.269499,10L_120212,Cancel,1194,,,-80,,,
200.26959,10L_120212,Cancel,1195,,,-18,,,
200.269603,10L_120212,Insert,1196,1.0,B,80,123700.0,G,
200.269614,10L_120212,Insert,1197,1.0,A,18,124300.0,G,
200.269614,10L_120212,Trade,1197,1.0,A,18,124500.0,,448.0
200.270697,10L_120212,Hedge,1198,0.0,B,18,124100.0,,
200.477269,10L_120212,Cancel,1196,,,-80,,,
200.477291,10L_120212,Insert,1199,1.0,B,98,122800.0,G,
200.477303,10L_120212,Insert,1200,1.0,A,11,123300.0,G,
200.477303,10L_120212,Trade,1200,1.0,A,11,124300.0,,273.0
200.479102,10L_120212,Hedge,1201,0.0,B,11,123300.0,,
200.731478,10L_120212,Cancel,1199,,,-98,,,
200.731509,10L_120212,Insert,1202,1.0,B,109,123000.0,G,
200.731522,10L_120212,Insert,1203,1.0,A,8,123600.0,G,
200.731522,10L_120212,Trade,1203,1.0,A,8,123800.0,,198.0
200.732207,10L_120212,Hedge,1204,0.0,B,8,123400.0,,
201.047483,10L_120212,Cancel,1202,,,-109,,,
201.047497,10L_120212,Insert,1205,1.0,B,117,123100.0,G,
201.220873,10L_120212,Cancel,1205,,,-117,,,
201.220888,10L_120212,Insert,1206,1.0,B,117,123000.0,G,
201.536827,10L_120212,Insert,1207,1.0,A,7,123500.0,G,
201.536827,10L_120212,Trade,1207,1.0,A,7,123700.0,,173.0
201.538057,10L_120212,Hedge,1208,0.0,B,7,123100.0,,
201.739088,10L_120212,Cancel,1206,,,-117,,,
201.739158,10L_120212,Insert,1209,1.0,B,124,122700.0,G,
201.739201,10L_120212,Insert,1210,1.0,A,5,123400.0,G,
201.739201,10L_120212,Trade,1210,1.0,A,5,123700.0,,124.0
201.739988,10L_120212,Hedge,1211,0.0,B,5,123200.0,,
202.036157,10L_120212,Cancel,1209,,,-124,,,
202.036206,10L_120212,Insert,1212,1.0,B,129,122600.0,G,
202.036244,10L_120212,Insert,1213,1.0,A,5,123200.0,G,
202.036244,10L_120212,Trade,1213,1.0,A,5,123500.0,,124.0
202.037488,10L_120212,Hedge,1214,0.0,B,5,122900.0,,
202.277475,10L_120212,Cancel,1212,,,-129,,,
202.277515,10L_120212,Insert,1215,1.0,B,134,122500.0,G,
202.277713,10L_120212,Insert,1216,1.0,A,4,123100.0,G,
202.277713,10L_120212,Trade,1216,1.0,A,4,123300.0,,99.0
202.278447,10L_120212,Hedge,1217,0.0,B,4,122900.0,,
202.496232,10L_120212,Cancel,1215,,,-134,,,
202.496277,10L_120212,Insert,1218,1.0,B,138,122600.0,G,
202.496317,10L_120212,Insert,1219,1.0,A,1,123200.0,G,
202.496317,10L_120212,Trade,1219,1.0,A,1,123300.0,,25.0
202.497191,10L_120212,Hedge,1220,0.0,B,1,123000.0,,
202.760241,10L_120212,Cancel,1218,,,-138,,,
202.760285,10L_120212,Insert,1221,1.0,B,139,122300.0,G,
203.054272,10L_120212,Cancel,1221,,,-139,,,
203.054336,10L_120212,Insert,1223,1.0,B,139,122100.0,G,
203.209547,10L_120212,Cancel,1223,,,-139,,,
203.209621,10L_120212,Insert,1225,1.0,B,139,122200.0,G,
203.523548,10L_120212,Cancel,1225,,,-139,,,
203.523742,10L_120212,Insert,1228,1.0,B,139,122500.0,G,
203.706748,10L_120212,Cancel,1228,,,-139,,,
203.706834,10L_120212,Insert,1230,1.0,B,139,122600.0,G,
204.24448,10L_120212,Cancel,1230,,,-139,,,
204.244529,10L_120212,Insert,1231,1.0,B,139,122700.0,G,
204.980812,10L_120212,Cancel,1231,,,-139,,,
204.980836,10L_120212,Insert,1235,1.0,B,139,122600.0,G,
205.27416,10L_120212,Cancel,1235,,,-139,,,
205.274228,10L_120212,Insert,1237,1.0,B,139,123000.0,G,
205.495548,10L_120212,Cancel,1237,,,-139,,,
205.495562,10L_120212,Insert,1239,1.0,B,139,123100.0,G,
205.756093,10L_120212,Cancel,1239,,,-139,,,
205.756116,10L_120212,Insert,1240,1.0,B,139,123000.0,G,
206.495515,10L_120212,Cancel,1240,,,-139,,,
206.495558,10L_120212,Insert,1243,1.0,B,139,122700.0,G,
206.737426,10L_120212,Cancel,1243,,,-139,,,
206.737494,10L_120212,Insert,1245,1.0,B,139,123000.0,G,
207.284601,10L_120212,Cancel,1245,,,-139,,,
207.284628,10L_120212,Insert,1247,1.0,B,139,122600.0,G,
207.776193,10L_120212,Cancel,1247,,,-139,,,
207.776241,10L_120212,Insert,1249,1.0,B,139,122900.0,G,
207.981638,10L_120212,Cancel,1249,,,-139,,,
207.981673,10L_120212,Insert,1251,1.0,B,139,122800.0,G,
208.245935,10L_120212,Cancel,1251,,,-139,,,
208.245956,10L_120212,Insert,1252,1.0,B,139,122900.0,G,
208.479501,10L_120212,Cancel,1252,,,-139,,,
208.479526,10L_120212,Insert,1254,1.0,B,139,122700.0,G,
208.782659,10L_120212,Cancel,1254,,,-139,,,
208.782695,10L_120212,Insert,1256,1.0,B,139,122600.0,G,
209.048466,10L_120212,Cancel,1256,,,-139,,,
209.0485,10L_120212,Insert,1257,1.0,B,139,122700.0,G,
209.281966,10L_120212,Cancel,1257,,,-139,,,
209.282009,10L_120212,Insert,1258,1.0,B,139,122800.0,G,
210.020969,10L_120212,Cancel,1258,,,-139,,,
210.021025,10L_120212,Insert,1261,1.0,B,139,123100.0,G,
211.305536,10L_120212,Cancel,1261,,,-139,,,
211.305605,10L_120212,Insert,1265,1.0,B,139,123300.0,G,
211.762399,10L_120212,Cancel,1265,,,-139,,,
211.76242,10L_120212,Insert,1268,1.0,B,139,123100.0,G,
212.004737,10L_120212,Cancel,1268,,,-139,,,
212.004775,10L_120212,Insert,1270,1.0,B,139,122900.0,G,
212.287177,10L_120212,Cancel,1270,,,-139,,,
212.2872,10L_120212,Insert,1271,1.0,B,139,123100.0,G,
212.994073,10L_120212,Cancel,1271,,,-139,,,
212.994086,10L_120212,Insert,1276,1.0,B,139,123200.0,G,
213.489691,10L_120212,Cancel,1276,,,-139,,,
213.489738,10L_120212,Insert,1277,1.0,B,139,123400.0,G,
214.000617,10L_120212,Cancel,1277,,,-139,,,
214.000665,10L_120212,Insert,1279,1.0,B,139,123300.0,G,
214.545763,10L_120212,Cancel,1279,,,-139,,,
214.545802,10L_120212,Insert,1282,1.0,B,139,123400.0,G,
214.723636,10L_120212,Cancel,1282,,,-139,,,
214.723658,10L_120212,Insert,1283,1.0,B,139,123700.0,G,
214.798407,10L_120212,Cancel,1283,,,-139,,,
214.798469,10L_120212,Insert,1285,1.0,B,139,123900.0,G,
215.021685,10L_120212,Cancel,1285,,,-139,,,
215.0217,10L_120212,Insert,1286,1.0,B,139,123700.0,G,
215.265541,10L_120212,Cancel,1286,,,-139,,,
215.265564,10L_120212,Insert,1288,1.0,B,139,123600.0,G,
215.77962,10L_120212,Cancel,1288,,,-139,,,
215.779839,10L_120212,Insert,1292,1.0,B,139,123400.0,G,
216.103205,10L_120212,Cancel,1292,,,-139,,,
216.103222,10L_120212,Insert,1294,1.0,B,139,123600.0,G,
216.249634,10L_120212,Cancel,1294,,,-139,,,
216.249649,10L_120212,Insert,1295,1.0,B,139,123300.0,G,
216.989322,10L_120212,Cancel,1295,,,-139,,,
216.989374,10L_120212,Insert,1296,1.0,B,139,123400.0,G,
217.104391,10L_120212,Cancel,1296,,,-139,,,
217.104463,10L_120212,Insert,1297,1.0,B,139,123600.0,G,
217.213631,10L_120212,Cancel,1297,,,-139,,,
217.213672,10L_120212,Insert,1298,1.0,B,139,123300.0,G,
217.467216,10L_120212,Cancel,1298,,,-139,,,
217.46739,10L_120212,Insert,1299,1.0,B,139,123400.0,G,
217.982941,10L_120212,Cancel,1299,,,-139,,,
217.982954,10L_120212,Insert,1302,1.0,B,139,123300.0,G,
218.238844,10L_120212,Cancel,1302,,,-139,,,
218.23887,10L_120212,Insert,1303,1.0,B,139,123200.0,G,
218.522104,10L_120212,Cancel,1303,,,-139,,,
218.522128,10L_120212,Insert,1305,1.0,B,139,123500.0,G,
219.753954,10L_120212,Cancel,1305,,,-139,,,
219.753979,10L_120212,Insert,1313,1.0,B,139,123300.0,G,
219.980698,10L_120212,Cancel,1313,,,-139,,,
219.980745,10L_120212,Insert,1315,1.0,B,139,122700.0,G,
220.293848,10L_120212,Cancel,1315,,,-139,,,
220.293885,10L_120212,Insert,1317,1.0,B,139,122600.0,G,
220.533466,10L_120212,Cancel,1317,,,-139,,,
220.533519,10L_120212,Insert,1318,1.0,B,139,122700.0,G,
221.013876,10L_120212,Cancel,1318,,,-139,,,
221.01391,10L_120212,Insert,1319,1.0,B,139,122600.0,G,
221.226441,10L_120212,Cancel,1319,,,-139,,,
221.226471,10L_120212,Insert,1320,1.0,B,139,122900.0,G,
221.505245,10L_120212,Cancel,1320,,,-139,,,
221.505269,10L_120212,Insert,1322,1.0,B,139,123000.0,G,
221.762145,10L_120212,Cancel,1322,,,-139,,,
221.76217,10L_120212,Insert,1324,1.0,B,139,123100.0,G,
222.045933,10L_120212,Cancel,1324,,,-139,,,
222.045954,10L_120212,Insert,1326,1.0,B,139,122900.0,G,
222.231288,10L_120212,Cancel,1326,,,-139,,,
222.231312,10L_120212,Insert,1328,1.0,B,139,122800.0,G,
223.243067,10L_120212,Cancel,1328,,,-139,,,
223.243142,10L_120212,Insert,1330,1.0,B,139,122600.0,G,
223.491038,10L_120212,Cancel,1330,,,-139,,,
223.491052,10L_120212,Insert,1332,1.0,B,139,122500.0,G,
223.979724,10L_120212,Cancel,1332,,,-139,,,
223.979746,10L_120212,Insert,1335,1.0,B,139,122600.0,G,
224.296286,10L_120212,Cancel,1335,,,-139,,,
224.296309,10L_120212,Insert,1338,1.0,B,139,122500.0,G,
224.725754,10L_120212,Cancel,1338,,,-139,,,
224.725777,10L_120212,Insert,1340,1.0,B,139,122700.0,G,
225.780437,10L_120212,Cancel,1340,,,-139,,,
225.780512,10L_120212,Insert,1342,1.0,B,139,122800.0,G,
226.042528,10L_120212,Cancel,1342,,,-139,,,
226.042548,10L_120212,Insert,1344,1.0,B,139,123000.0,G,
226.249533,10L_120212,Cancel,1344,,,-139,,,
226.249546,10L_120212,Insert,1346,1.0,B,139,122900.0,G,
226.710026,10L_120212,Cancel,1346,,,-139,,,
226.710039,10L_120212,Insert,1348,1.0,B,139,122800.0,G,
227.002477,10L_120212,Cancel,1348,,,-139,,,
227.002491,10L_120212,Insert,1349,1.0,B,139,122900.0,G,
