Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
127.729979,PipInstallLiquidity_80271,Tick,100,200,-100,100,125500,125200,-970,60970,40970,OK
127.985785,StanfordCardinal_666,Tick,688,664,24,-9,125500,125200,2463,-2006563,-123763,OK
127.985785,Algorizz_12321,Tick,641,651,-10,0,125500,125200,-7153,964253,-289747,OK
127.985785,10L_120212,Tick,289,388,-99,99,125500,125200,-1304,-44696,-64496,OK
127.985785,Ni_Club_202131,Tick,121,192,-71,71,125500,125200,7885,27915,13715,OK
127.985785,AlphaPL_411325,Tick,1900,1826,74,0,125500,125200,5832,-9319732,-40132,OK
127.985785,usctradergo_202201,Tick,349,337,12,-12,125500,125200,-5249,-143551,-141151,OK
127.985785,SolowomanTrader_350014,Tick,74,82,-8,8,125500,125200,3935,-1535,-3135,OK
127.985785,PipInstallLiquidity_80271,Tick,100,200,-100,100,125500,125200,-970,60970,40970,OK
128.204408,StanfordCardinal_666,Tick,688,666,22,-9,125600,125200,2438,-1755338,-123338,OK
128.204408,Algorizz_12321,Tick,641,651,-10,0,125600,125200,-7153,964253,-289747,OK
128.204408,10L_120212,Tick,289,388,-99,99,125600,125200,-1304,-44696,-64496,OK
128.204408,Ni_Club_202131,Tick,121,192,-71,71,125600,125200,7885,27915,13715,OK
128.204408,AlphaPL_411325,Tick,1900,1826,74,0,125600,125200,5832,-9319732,-40132,OK
128.204408,usctradergo_202201,Tick,349,337,12,-12,125600,125200,-5249,-143551,-141151,OK
128.204408,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125200,3985,-1785,-2985,OK
128.204408,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125200,-970,60970,40970,OK
128.546195,StanfordCardinal_666,Tick,688,666,22,-9,125600,125200,2438,-1755338,-123338,OK
128.546195,Algorizz_12321,Tick,641,651,-10,0,125600,125200,-7153,964253,-289747,OK
128.546195,10L_120212,Tick,289,388,-99,99,125600,125200,-1304,-44696,-64496,OK
128.546195,Ni_Club_202131,Tick,121,192,-71,71,125600,125200,7885,27915,13715,OK
128.546195,AlphaPL_411325,Tick,1900,1826,74,0,125600,125200,5832,-9319732,-40132,OK
128.546195,usctradergo_202201,Tick,349,337,12,-12,125600,125200,-5249,-143551,-141151,OK
128.546195,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125200,3985,-1785,-2985,OK
128.546195,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125200,-970,60970,40970,OK
128.768851,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
128.768851,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
128.768851,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
128.768851,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
128.768851,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
128.768851,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
128.768851,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
128.768851,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
129.047488,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
129.047488,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
129.047488,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
129.047488,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
129.047488,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
129.047488,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
129.047488,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
129.047488,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
129.254247,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
129.254247,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
129.254247,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
129.254247,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
129.254247,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
129.254247,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
129.254247,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
129.254247,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
129.515741,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
129.515741,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
129.515741,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
129.515741,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
129.515741,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
129.515741,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
129.515741,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
129.515741,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
129.766542,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
129.766542,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
129.766542,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
129.766542,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
129.766542,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
129.766542,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
129.766542,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
129.766542,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
130.003132,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
130.003132,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
130.003132,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
130.003132,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
130.003132,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
130.003132,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
130.003132,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
130.003132,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
130.248925,StanfordCardinal_666,Tick,688,666,22,-22,125600,125600,2438,-122538,-122538,OK
130.248925,Algorizz_12321,Tick,641,651,-10,0,125600,125600,-7153,964253,-291747,OK
130.248925,10L_120212,Tick,289,388,-99,99,125600,125600,-1304,-44696,-44696,OK
130.248925,Ni_Club_202131,Tick,121,192,-71,71,125600,125600,7885,27915,27915,OK
130.248925,AlphaPL_411325,Tick,1900,1826,74,0,125600,125600,5832,-9319732,-25332,OK
130.248925,usctradergo_202201,Tick,349,337,12,-12,125600,125600,-5249,-143551,-143551,OK
130.248925,SolowomanTrader_350014,Tick,76,82,-6,6,125600,125600,3985,-1785,-1785,OK
130.248925,PipInstallLiquidity_80271,Tick,100,200,-100,100,125600,125600,-970,60970,60970,OK
130.516676,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
130.516676,Algorizz_12321,Tick,641,651,-10,0,125400,125600,-7153,964253,-289747,OK
130.516676,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
130.516676,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
130.516676,AlphaPL_411325,Tick,1900,1826,74,0,125400,125600,5832,-9319732,-40132,OK
130.516676,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
130.516676,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
130.516676,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
130.747388,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
130.747388,Algorizz_12321,Tick,641,651,-10,0,125400,125600,-7153,964253,-289747,OK
130.747388,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
130.747388,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
130.747388,AlphaPL_411325,Tick,1900,1826,74,0,125400,125600,5832,-9319732,-40132,OK
130.747388,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
130.747388,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
130.747388,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
131.040889,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
131.040889,Algorizz_12321,Tick,641,651,-10,0,125400,125600,-7153,964253,-289747,OK
131.040889,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
131.040889,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
131.040889,AlphaPL_411325,Tick,1900,1826,74,0,125400,125600,5832,-9319732,-40132,OK
131.040889,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
131.040889,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
131.040889,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
131.213146,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
131.213146,Algorizz_12321,Tick,641,651,-10,0,125400,125600,-7153,964253,-289747,OK
131.213146,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
131.213146,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
131.213146,AlphaPL_411325,Tick,1900,1826,74,0,125400,125600,5832,-9319732,-40132,OK
131.213146,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
131.213146,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
131.213146,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
131.515195,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
131.515195,Algorizz_12321,Tick,646,651,-5,0,125400,125600,-7216,337316,-289684,OK
131.515195,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
131.515195,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
131.515195,AlphaPL_411325,Tick,1926,1826,100,0,125400,125600,5506,-12579806,-39806,OK
131.515195,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
131.515195,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
131.515195,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
131.766399,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
131.766399,Algorizz_12321,Tick,646,651,-5,0,125400,125600,-7216,337316,-289684,OK
131.766399,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
131.766399,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
131.766399,AlphaPL_411325,Tick,1926,1826,100,0,125400,125600,5506,-12579806,-39806,OK
131.766399,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
131.766399,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
131.766399,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
132.030933,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
132.030933,Algorizz_12321,Tick,646,651,-5,0,125400,125600,-7216,337316,-289684,OK
132.030933,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
132.030933,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
132.030933,AlphaPL_411325,Tick,1926,1826,100,0,125400,125600,5506,-12579806,-39806,OK
132.030933,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
132.030933,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
132.030933,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
132.254281,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
132.254281,Algorizz_12321,Tick,646,651,-5,0,125400,125600,-7216,337316,-289684,OK
132.254281,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
132.254281,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
132.254281,AlphaPL_411325,Tick,1926,1826,100,0,125400,125600,5506,-12579806,-39806,OK
132.254281,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
132.254281,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
132.254281,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
132.536794,StanfordCardinal_666,Tick,688,668,20,-22,125400,125600,2413,128287,-126913,OK
132.536794,Algorizz_12321,Tick,646,651,-5,0,125400,125600,-7216,337316,-289684,OK
132.536794,10L_120212,Tick,289,388,-99,99,125400,125600,-1304,-44696,-24896,OK
132.536794,Ni_Club_202131,Tick,121,192,-71,71,125400,125600,7885,27915,42115,OK
132.536794,AlphaPL_411325,Tick,1926,1826,100,0,125400,125600,5506,-12579806,-39806,OK
132.536794,usctradergo_202201,Tick,349,337,12,-12,125400,125600,-5249,-143551,-145951,OK
132.536794,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125600,4035,-2035,-1235,OK
132.536794,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125600,-970,60970,80970,OK
132.745363,StanfordCardinal_666,Tick,688,668,20,-22,125400,125100,2413,128287,-117913,OK
132.745363,Algorizz_12321,Tick,646,651,-5,0,125400,125100,-7216,337316,-289184,OK
132.745363,10L_120212,Tick,289,388,-99,99,125400,125100,-1304,-44696,-64496,OK
132.745363,Ni_Club_202131,Tick,121,192,-71,71,125400,125100,7885,27915,13715,OK
132.745363,AlphaPL_411325,Tick,1926,1826,100,0,125400,125100,5506,-12579806,-49806,OK
132.745363,usctradergo_202201,Tick,349,337,12,-12,125400,125100,-5249,-143551,-141151,OK
132.745363,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125100,4035,-2035,-2835,OK
132.745363,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125100,-970,60970,40970,OK
133.009662,StanfordCardinal_666,Tick,688,668,20,-22,125400,125100,2413,128287,-117913,OK
133.009662,Algorizz_12321,Tick,646,651,-5,0,125400,125100,-7216,337316,-289184,OK
133.009662,10L_120212,Tick,289,388,-99,99,125400,125100,-1304,-44696,-64496,OK
133.009662,Ni_Club_202131,Tick,121,192,-71,71,125400,125100,7885,27915,13715,OK
133.009662,AlphaPL_411325,Tick,1926,1826,100,0,125400,125100,5506,-12579806,-49806,OK
133.009662,usctradergo_202201,Tick,349,337,12,-12,125400,125100,-5249,-143551,-141151,OK
133.009662,SolowomanTrader_350014,Tick,78,82,-4,4,125400,125100,4035,-2035,-2835,OK
133.009662,PipInstallLiquidity_80271,Tick,100,200,-100,100,125400,125100,-970,60970,40970,OK
133.234251,StanfordCardinal_666,Tick,688,683,5,-22,125100,125100,2225,2004975,-121725,OK
133.234251,Algorizz_12321,Tick,646,651,-5,0,125100,125100,-7216,337316,-288184,OK
133.234251,10L_120212,Tick,289,388,-99,99,125100,125100,-1304,-44696,-44696,OK
133.234251,Ni_Club_202131,Tick,121,192,-71,71,125100,125100,7885,27915,27915,OK
133.234251,AlphaPL_411325,Tick,1926,1848,78,0,125100,125100,5231,-9827331,-69531,OK
133.234251,usctradergo_202201,Tick,349,337,12,-12,125100,125100,-5249,-143551,-143551,OK
133.234251,SolowomanTrader_350014,Tick,78,82,-4,4,125100,125100,4035,-2035,-2035,OK
133.234251,PipInstallLiquidity_80271,Tick,100,200,-100,100,125100,125100,-970,60970,60970,OK
133.46642,StanfordCardinal_666,Tick,688,705,-17,-22,125500,125100,1949,4762551,-119749,OK
133.46642,Algorizz_12321,Tick,646,651,-5,0,125500,125100,-7216,337316,-289184,OK
133.46642,10L_120212,Tick,289,388,-99,99,125500,125100,-1304,-44696,-64496,OK
133.46642,Ni_Club_202131,Tick,121,192,-71,71,125500,125100,7885,27915,13715,OK
133.46642,AlphaPL_411325,Tick,1948,1848,100,0,125500,125100,5783,-12585183,-55183,OK
133.46642,usctradergo_202201,Tick,349,339,10,-10,125500,125100,-5274,-143326,-141326,OK
133.46642,SolowomanTrader_350014,Tick,80,82,-2,2,125500,125100,4085,-2685,-3085,OK
133.46642,PipInstallLiquidity_80271,Tick,100,200,-100,100,125500,125100,-970,60970,40970,OK
133.723934,StanfordCardinal_666,Tick,703,705,-2,-22,125300,125100,1761,2883239,-119561,OK
133.723934,Algorizz_12321,Tick,646,651,-5,0,125300,125100,-7216,337316,-289184,OK
133.723934,10L_120212,Tick,289,388,-99,99,125300,125100,-1304,-44696,-64496,OK
133.723934,Ni_Club_202131,Tick,121,207,-86,86,125300,125100,8261,29039,11839,OK
133.723934,AlphaPL_411325,Tick,1948,1848,100,0,125300,125100,5783,-12585183,-55183,OK
133.723934,usctradergo_202201,Tick,349,339,10,-10,125300,125100,-5274,-143326,-141326,OK
133.723934,SolowomanTrader_350014,Tick,80,82,-2,2,125300,125100,4085,-2685,-3085,OK
133.723934,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,125100,-970,60970,40970,OK
133.994406,StanfordCardinal_666,Tick,703,705,-2,-22,125300,125100,1761,2883239,-119561,OK
133.994406,Algorizz_12321,Tick,646,651,-5,0,125300,125100,-7216,337316,-289184,OK
133.994406,10L_120212,Tick,289,388,-99,99,125300,125100,-1304,-44696,-64496,OK
133.994406,Ni_Club_202131,Tick,121,207,-86,86,125300,125100,8261,29039,11839,OK
133.994406,AlphaPL_411325,Tick,1948,1848,100,0,125300,125100,5783,-12585183,-55183,OK
133.994406,usctradergo_202201,Tick,349,339,10,-10,125300,125100,-5274,-143326,-141326,OK
133.994406,SolowomanTrader_350014,Tick,80,82,-2,2,125300,125100,4085,-2685,-3085,OK
133.994406,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,125100,-970,60970,40970,OK
134.298588,StanfordCardinal_666,Tick,703,705,-2,-22,125300,124900,1761,2883239,-114761,OK
134.298588,Algorizz_12321,Tick,646,651,-5,0,125300,124900,-7216,337316,-288184,OK
134.298588,10L_120212,Tick,289,388,-99,99,125300,124900,-1304,-44696,-64496,OK
134.298588,Ni_Club_202131,Tick,121,207,-86,86,125300,124900,8261,29039,11839,OK
134.298588,AlphaPL_411325,Tick,1948,1939,9,0,125300,124900,4643,-1181743,-55843,OK
134.298588,usctradergo_202201,Tick,349,339,10,-10,125300,124900,-5274,-143326,-141326,OK
134.298588,SolowomanTrader_350014,Tick,80,82,-2,2,125300,124900,4085,-2685,-3085,OK
134.298588,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,124900,-970,60970,40970,OK
134.544205,StanfordCardinal_666,Tick,703,705,-2,-22,125300,124900,1761,2883239,-114761,OK
134.544205,Algorizz_12321,Tick,646,651,-5,0,125300,124900,-7216,337316,-288184,OK
134.544205,10L_120212,Tick,289,388,-99,99,125300,124900,-1304,-44696,-64496,OK
134.544205,Ni_Club_202131,Tick,121,207,-86,86,125300,124900,8261,29039,11839,OK
134.544205,AlphaPL_411325,Tick,1948,1939,9,0,125300,124900,4643,-1181743,-55843,OK
134.544205,usctradergo_202201,Tick,349,339,10,-10,125300,124900,-5274,-143326,-141326,OK
134.544205,SolowomanTrader_350014,Tick,80,82,-2,2,125300,124900,4085,-2685,-3085,OK
134.544205,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,124900,-970,60970,40970,OK
134.781726,StanfordCardinal_666,Tick,703,705,-2,-22,125300,124900,1761,2883239,-114761,OK
134.781726,Algorizz_12321,Tick,646,651,-5,0,125300,124900,-7216,337316,-288184,OK
134.781726,10L_120212,Tick,289,388,-99,99,125300,124900,-1304,-44696,-64496,OK
134.781726,Ni_Club_202131,Tick,121,207,-86,86,125300,124900,8261,29039,11839,OK
134.781726,AlphaPL_411325,Tick,1948,1939,9,0,125300,124900,4643,-1181743,-55843,OK
134.781726,usctradergo_202201,Tick,349,339,10,-10,125300,124900,-5274,-143326,-141326,OK
134.781726,SolowomanTrader_350014,Tick,80,82,-2,2,125300,124900,4085,-2685,-3085,OK
134.781726,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,124900,-970,60970,40970,OK
135.00998,StanfordCardinal_666,Tick,703,705,-2,-22,125300,124900,1761,2883239,-114761,OK
135.00998,Algorizz_12321,Tick,646,651,-5,0,125300,124900,-7216,337316,-288184,OK
135.00998,10L_120212,Tick,289,388,-99,99,125300,124900,-1304,-44696,-64496,OK
135.00998,Ni_Club_202131,Tick,121,207,-86,86,125300,124900,8261,29039,11839,OK
135.00998,AlphaPL_411325,Tick,1948,1939,9,0,125300,124900,4643,-1181743,-55843,OK
135.00998,usctradergo_202201,Tick,349,339,10,-10,125300,124900,-5274,-143326,-141326,OK
135.00998,SolowomanTrader_350014,Tick,80,82,-2,2,125300,124900,4085,-2685,-3085,OK
135.00998,PipInstallLiquidity_80271,Tick,100,200,-100,100,125300,124900,-970,60970,40970,OK
135.204053,StanfordCardinal_666,Tick,703,705,-2,2,125000,124900,1761,-119161,-119361,OK
135.204053,Algorizz_12321,Tick,646,651,-5,0,125000,124900,-7216,337316,-287684,OK
135.204053,10L_120212,Tick,289,388,-99,99,125000,124900,-1304,-44696,-54596,OK
135.204053,Ni_Club_202131,Tick,121,207,-86,86,125000,124900,8261,29039,20439,OK
135.204053,AlphaPL_411325,Tick,1968,1939,29,0,125000,124900,4393,-3681493,-56493,OK
135.204053,usctradergo_202201,Tick,349,339,10,-10,125000,124900,-5274,-143326,-142326,OK
135.204053,SolowomanTrader_350014,Tick,80,82,-2,2,125000,124900,4085,-2685,-2885,OK
135.204053,PipInstallLiquidity_80271,Tick,100,200,-100,100,125000,124900,-970,60970,50970,OK
135.525993,StanfordCardinal_666,Tick,703,705,-2,2,125000,124900,1761,-119161,-119361,OK
135.525993,Algorizz_12321,Tick,646,651,-5,0,125000,124900,-7216,337316,-287684,OK
135.525993,10L_120212,Tick,289,388,-99,99,125000,124900,-1304,-44696,-54596,OK
135.525993,Ni_Club_202131,Tick,121,207,-86,86,125000,124900,8261,29039,20439,OK
135.525993,AlphaPL_411325,Tick,1968,1939,29,0,125000,124900,4393,-3681493,-56493,OK
135.525993,usctradergo_202201,Tick,349,339,10,-10,125000,124900,-5274,-143326,-142326,OK
135.525993,SolowomanTrader_350014,Tick,80,82,-2,2,125000,124900,4085,-2685,-2885,OK
135.525993,PipInstallLiquidity_80271,Tick,100,200,-100,100,125000,124900,-970,60970,50970,OK
135.767873,StanfordCardinal_666,Tick,703,705,-2,2,124900,124900,1761,-119161,-119161,OK
135.767873,Algorizz_12321,Tick,646,651,-5,0,124900,124900,-7216,337316,-287184,OK
135.767873,10L_120212,Tick,289,388,-99,99,124900,124900,-1304,-44696,-44696,OK
135.767873,Ni_Club_202131,Tick,121,207,-86,86,124900,124900,8261,29039,29039,OK
135.767873,AlphaPL_411325,Tick,1968,1966,2,0,124900,124900,4992,-309792,-59992,OK
135.767873,usctradergo_202201,Tick,349,339,10,-10,124900,124900,-5274,-143326,-143326,OK
135.767873,SolowomanTrader_350014,Tick,82,82,0,0,124900,124900,4135,-2935,-2935,OK
135.767873,PipInstallLiquidity_80271,Tick,100,200,-100,100,124900,124900,-970,60970,60970,OK
136.033596,StanfordCardinal_666,Tick,703,705,-2,2,124900,124900,1761,-119161,-119161,OK
136.033596,Algorizz_12321,Tick,646,651,-5,0,124900,124900,-7216,337316,-287184,OK
136.033596,10L_120212,Tick,289,388,-99,99,124900,124900,-1304,-44696,-44696,OK
136.033596,Ni_Club_202131,Tick,121,207,-86,86,124900,124900,8261,29039,29039,OK
136.033596,AlphaPL_411325,Tick,1968,1966,2,0,124900,124900,4992,-309792,-59992,OK
136.033596,usctradergo_202201,Tick,349,339,10,-10,124900,124900,-5274,-143326,-143326,OK
136.033596,SolowomanTrader_350014,Tick,82,82,0,0,124900,124900,4135,-2935,-2935,OK
136.033596,PipInstallLiquidity_80271,Tick,100,200,-100,100,124900,124900,-970,60970,60970,OK
136.270011,StanfordCardinal_666,Tick,703,705,-2,2,124900,124900,1761,-119161,-119161,OK
136.270011,Algorizz_12321,Tick,646,651,-5,0,124900,124900,-7216,337316,-287184,OK
136.270011,10L_120212,Tick,289,388,-99,99,124900,124900,-1304,-44696,-44696,OK
136.270011,Ni_Club_202131,Tick,121,207,-86,86,124900,124900,8261,29039,29039,OK
136.270011,AlphaPL_411325,Tick,1968,1966,2,0,124900,124900,4992,-309792,-59992,OK
136.270011,usctradergo_202201,Tick,349,339,10,-10,124900,124900,-5274,-143326,-143326,OK
136.270011,SolowomanTrader_350014,Tick,82,82,0,0,124900,124900,4135,-2935,-2935,OK
136.270011,PipInstallLiquidity_80271,Tick,100,200,-100,100,124900,124900,-970,60970,60970,OK
136.497473,StanfordCardinal_666,Tick,703,705,-2,2,124900,124900,1761,-119161,-119161,OK
136.497473,Algorizz_12321,Tick,646,651,-5,0,124900,124900,-7216,337316,-287184,OK
136.497473,10L_120212,Tick,289,388,-99,99,124900,124900,-1304,-44696,-44696,OK
136.497473,Ni_Club_202131,Tick,121,207,-86,86,124900,124900,8261,29039,29039,OK
136.497473,AlphaPL_411325,Tick,1968,1966,2,0,124900,124900,4992,-309792,-59992,OK
136.497473,usctradergo_202201,Tick,349,339,10,-10,124900,124900,-5274,-143326,-143326,OK
136.497473,SolowomanTrader_350014,Tick,82,82,0,0,124900,124900,4135,-2935,-2935,OK
136.497473,PipInstallLiquidity_80271,Tick,100,200,-100,100,124900,124900,-970,60970,60970,OK
136.725293,StanfordCardinal_666,Tick,703,705,-2,2,124900,124800,1761,-119161,-119361,OK
136.725293,Algorizz_12321,Tick,646,651,-5,0,124900,124800,-7216,337316,-287184,OK
136.725293,10L_120212,Tick,289,388,-99,99,124900,124800,-1304,-44696,-54596,OK
136.725293,Ni_Club_202131,Tick,121,207,-86,86,124900,124800,8261,29039,20439,OK
136.725293,AlphaPL_411325,Tick,1968,1966,2,0,124900,124800,4992,-309792,-59992,OK
136.725293,usctradergo_202201,Tick,349,339,10,-10,124900,124800,-5274,-143326,-142326,OK
136.725293,SolowomanTrader_350014,Tick,82,82,0,0,124900,124800,4135,-2935,-2935,OK
136.725293,PipInstallLiquidity_80271,Tick,100,200,-100,100,124900,124800,-970,60970,50970,OK
